"Kod";"Nazwa";"Zakres terytorialny";"Miejsce zamieszkania / zameldowania";"Stan na dzień";"Płeć";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"1997";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"1998";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"1999";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2000";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2001";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2002";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2003";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2004";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2005";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2006";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2007";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2008";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2009";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2010";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2011";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2012";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2013";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2014";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2015";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2016";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2017";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2018";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2019";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2020";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2021";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2022";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2023";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2024";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2025";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"1995";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"1996";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"1997";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"1998";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"1999";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2000";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2001";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2002";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2003";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2004";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2005";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2006";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2007";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2008";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2009";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2010";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2011";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2012";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2013";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2014";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2015";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2016";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2017";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2018";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2019";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2020";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2021";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2022";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2023";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2024";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2025";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"1995";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"1996";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"1997";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"1998";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"1999";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2000";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2001";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2002";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2003";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2004";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2005";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2006";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2007";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2008";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2009";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2010";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2011";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2012";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2013";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2014";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2015";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2016";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2017";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2018";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2019";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2020";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2021";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2022";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2023";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2024";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2025";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"1995";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"1996";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"1997";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"1998";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"1999";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2000";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2001";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2002";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2003";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2004";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2005";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2006";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2007";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2008";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2009";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2010";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2011";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2012";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2013";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2014";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2015";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2016";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2017";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2018";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2019";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2020";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2021";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2022";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2023";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2024";0;"osoba";"";
1012000;"Powiat radomszczański";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2025";0;"osoba";"";
1013000;"Powiat rawski";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"1995";51832;"osoba";"";
1013000;"Powiat rawski";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"1996";51809;"osoba";"";
1013000;"Powiat rawski";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"1997";51812;"osoba";"";
1013000;"Powiat rawski";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"1998";51686;"osoba";"";
1013000;"Powiat rawski";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"1999";51612;"osoba";"";
1013000;"Powiat rawski";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2000";50441;"osoba";"";
1013000;"Powiat rawski";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2001";50316;"osoba";"";
1013000;"Powiat rawski";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2002";50063;"osoba";"";
1013000;"Powiat rawski";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2003";49884;"osoba";"";
1013000;"Powiat rawski";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2004";49750;"osoba";"";
